id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	biotype	symbol
ENSG00000003056.7	921.962779103628	-0.104302555090462	0.262263818552689	-0.397700893955022	0.690850678390721	0.831074354569839	protein_coding	M6PR
ENSG00000003096.14	111.837670620585	0.671845061432569	0.42188294164629	1.59249164901256	0.111274278028657	0.256544901918181	protein_coding	KLHL13
ENSG00000003137.8	607.56582178465	0.650999683655361	0.158331150130622	4.11163364327418	3.92869356236682e-05	0.000373333229779011	protein_coding	CYP26B1
ENSG00000003249.13	163.58454511755	-0.226118467641708	0.309224447209107	-0.731243825261977	0.464630235677247	0.661862392657872	protein_coding	DBNDD1
ENSG00000003393.14	48.5948501260543	0.335744281661055	0.452775358756758	0.741525074560043	0.458375134107361	0.656601613025288	protein_coding	ALS2
ENSG00000003402.19	93.8306431117554	0.390089147243235	0.347632624194689	1.12213043337604	0.261806985781481	0.45831870972593	protein_coding	CFLAR
ENSG00000003436.15	22.9800785239859	-0.678429182729911	0.78415550748474	-0.865171737307621	0.386944535293171	0.589742810582669	protein_coding	TFPI
ENSG00000003509.15	59.8445110065524	-0.597627904788986	0.417105470942921	-1.4327980485079	0.151915559206897	0.319348633981013	protein_coding	NDUFAF7
ENSG00000003756.16	83.7731214122767	-0.113489099374822	0.325286008128355	-0.348890196746613	0.727171745173719	0.855535690935029	protein_coding	RBM5
ENSG00000003989.17	254.841489544869	0.560240551999513	0.204649998381654	2.73755463684253	0.00618978372578074	0.0289842716906973	protein_coding	SLC7A2
ENSG00000004059.10	639.737844784437	-1.02133451377054	0.17262248009749	-5.91657884415591	3.28706938961843e-09	7.03533989974948e-08	protein_coding	ARF5
ENSG00000004139.13	113.243792448375	0.821510997348753	0.301759983003633	2.72239873946063	0.00648098918019621	0.0301449419842493	protein_coding	SARM1
ENSG00000004142.11	1739.72207623282	0.348597284613307	0.185399438760422	1.88024994543686	0.0600740215780786	0.165922133848368	protein_coding	POLDIP2
ENSG00000004399.12	118.4849638837	0.111236284999646	0.349924607061364	0.317886432548423	0.750571084470193	0.868858789078825	protein_coding	PLXND1
ENSG00000004455.16	1210.71639361044	-0.441045154766022	0.192631478158539	-2.28957987023822	0.0220456830047476	0.079189140707991	protein_coding	AK2
ENSG00000004478.7	144.216907213671	-0.367259034751157	0.329092922936838	-1.11597366322473	0.264433408182527	0.461498338330176	protein_coding	FKBP4
ENSG00000004487.15	712.580771839188	-0.278663861336872	0.144039529586778	-1.93463462520535	0.0530351479128756	0.151690990494228	protein_coding	KDM1A
ENSG00000004534.14	179.725485771827	-0.179232131262518	0.27950924608961	-0.64123864870308	0.521367642788799	0.709973914276597	protein_coding	RBM6
ENSG00000004660.14	56.1884017667265	0.022612295215122	0.409737123415783	0.0551873235859472	0.955989227858204	0.979649538742143	protein_coding	CAMKK1
ENSG00000004700.15	223.619707842895	0.135119220693407	0.245091682357729	0.551300718953777	0.581427545726421	0.756617236401388	protein_coding	RECQL
ENSG00000004766.15	81.5534727091023	0.901896024657259	0.369500709413333	2.44085059021734	0.0146527155756393	0.0574794540743345	protein_coding	VPS50
ENSG00000004777.18	133.195455869682	0.32164317855018	0.365423488519793	0.880192950521729	0.378754791738349	0.58197886709343	protein_coding	ARHGAP33
ENSG00000004779.9	714.816018459206	-1.20177959415091	0.202603904202428	-5.93167046253054	2.99868015399509e-09	6.43790714542896e-08	protein_coding	NDUFAB1
ENSG00000004799.7	3225.91562650874	0.112651866151345	0.153488437122799	0.733943665484177	0.462983072860181	0.660482004679126	protein_coding	PDK4
ENSG00000004838.13	14.0094571405	-0.674197838543172	0.865010830327754	-0.779409707838823	0.43573840705599		protein_coding	ZMYND10
ENSG00000004864.13	75.4027765340489	0.39186808306254	0.336054750517839	1.16608404570593	0.243580466485922	0.437860034117941	protein_coding	SLC25A13
ENSG00000004866.20	140.674892079078	-0.230139640537097	0.290864420711294	-0.791226510187469	0.428811824196634	0.630349756786092	protein_coding	ST7
ENSG00000004897.11	178.131383588554	0.010357562631732	0.325564101438599	0.0318142036728379	0.974620219477623	0.989629698078439	protein_coding	CDC27
ENSG00000004961.14	426.565681904645	-0.414002363469205	0.174689367624418	-2.36993452491803	0.0177912355864797	0.0671491235700231	protein_coding	HCCS
ENSG00000004975.11	174.187724154354	-0.0186984479529224	0.243722866169556	-0.0767201216972153	0.938846196918108	0.971360352460895	protein_coding	DVL2
ENSG00000005007.12	44.5540395667116	-0.127103316624679	0.467295149286345	-0.271997937104188	0.785623605523472	0.891553926287065	protein_coding	UPF1
ENSG00000005020.12	112.385561064723	1.45916422142929	0.482542759178642	3.02390657340501	0.00249533485008889	0.0135288770204352	protein_coding	SKAP2
ENSG00000005022.5	1302.39078047156	-1.05232461489623	0.190319617248478	-5.52924932337549	3.21603996615491e-08	5.88704579067725e-07	protein_coding	SLC25A5
ENSG00000005073.5	525.796672969002	-0.29897295807444	0.157216062994663	-1.90166928480195	0.0572144037963309	0.160254113707004	protein_coding	HOXA11
ENSG00000005075.15	1433.65862767536	-0.287311831793868	0.142583983536552	-2.01503580323392	0.043900897790879	0.132282713897923	protein_coding	POLR2J
ENSG00000005100.12	293.105665645943	0.792295579729139	0.218184515387833	3.63130984946753	0.000281986385374015	0.00215194437373741	protein_coding	DHX33
ENSG00000005156.11	148.984764939821	0.612279472521092	0.356556349673261	1.71720254900009	0.085942169984455	0.213886845943424	protein_coding	LIG3
ENSG00000005175.9	250.655552272679	-0.734800441971209	0.43080312875313	-1.70565251951149	0.0880727947567148	0.217323292063749	protein_coding	RPAP3
ENSG00000005187.11	19.6939451207869	-0.131003629008824	0.72608735448058	-0.180424060824664	0.856819666464813	0.9297305358286	protein_coding	ACSM3
ENSG00000005189.19	41.7668073007419	0.325896426938542	0.480489187097821	0.678259648061953	0.497607078823723	0.690406869511882	protein_coding	AC004381.6
ENSG00000005194.14	378.158827565313	0.379351455749155	0.199304978414411	1.90337170083316	0.0569920609447965	0.15985353868226	protein_coding	CIAPIN1
ENSG00000005206.16	136.820521344926	-0.498439686794281	0.271357650734566	-1.83683668193988	0.0662340089327109	0.177577092363052	protein_coding	SPPL2B
ENSG00000005238.19	641.293213420761	0.491772895010005	0.186902024771105	2.63118013628942	0.00850889221120544	0.0373307185248471	protein_coding	FAM214B
ENSG00000005249.12	1524.72681966578	0.119471201011847	0.189410600147413	0.630752454819665	0.528202395376779	0.71544657039059	protein_coding	PRKAR2B
ENSG00000005302.17	133.563278939962	-0.495376415037095	0.31665210704649	-1.5644185022409	0.117719318383847	0.267032636125236	protein_coding	MSL3
ENSG00000005339.14	67.4485159245205	0.101349189933453	0.356563542917964	0.284238789821456	0.776227390829268	0.886025226552082	protein_coding	CREBBP
ENSG00000005436.13	112.272593558964	-1.49326367939759	0.384823275465251	-3.8803881537369	0.000104289895332288	0.000891752319522301	protein_coding	GCFC2
ENSG00000005448.16	264.171784210835	-1.86443890088112	0.246784479362747	-7.55492770734823	4.19092565394826e-14	1.83346407854491e-12	protein_coding	WDR54
ENSG00000005469.11	209.522478417467	-0.285933454355888	0.216277890202771	-1.32206511764939	0.186146468118667	0.366082791131877	protein_coding	CROT
ENSG00000005471.15	612.629911954426	-0.358034300655857	0.217181585316647	-1.6485481498528	0.0992402386142647	0.237221683780352	protein_coding	ABCB4
ENSG00000005483.20	304.336222103802	0.341160085030676	0.209998762805539	1.62458140454186	0.104251782040308	0.245068203974514	protein_coding	KMT2E
ENSG00000005486.16	1605.07945936415	-0.347708819604446	0.170422958902003	-2.04026981953991	0.0413234590537623	0.126739850607571	protein_coding	RHBDD2
ENSG00000005513.9	390.22944413609	0.129669462103204	0.176486469286249	0.734727498530717	0.462505469637892	0.660139129332344	protein_coding	SOX8
ENSG00000005700.14	634.447199315948	0.0465176490423614	0.152893220471591	0.30424925905073	0.760937999160535	0.875686115007144	protein_coding	IBTK
ENSG00000005801.16	24.2996540058522	0.0953209692401628	0.629567593914393	0.151407045345991	0.879654632151363	0.940602000600976	protein_coding	ZNF195
ENSG00000005810.17	61.0572493917871	0.305132540265764	0.478077834144009	0.638248666793137	0.52331182180961	0.711454516272383	protein_coding	MYCBP2
ENSG00000005812.10	71.6616507590404	0.127608739382697	0.406144503580756	0.314195411381022	0.753372627543869	0.870797606712388	protein_coding	FBXL3
ENSG00000005882.11	222.968245210788	0.581219192415927	0.253493485183242	2.2928368040535	0.0218574022570304	0.0785736899741103	protein_coding	PDK2
ENSG00000005889.15	256.654510654598	0.51348077403384	0.25415455972235	2.02034846274168	0.0433472552059461	0.131440064172869	protein_coding	ZFX
ENSG00000005893.15	1367.36241672392	-0.0424311759008975	0.156341345262012	-0.271400862195393	0.786082738984519	0.891714209454715	protein_coding	LAMP2
ENSG00000005981.12	3802.08485000674	-0.10956926137418	0.182956789827008	-0.598880541562748	0.549252548142447	0.732986865308411	protein_coding	ASB4
ENSG00000006007.11	1180.87840993524	0.0994250074985745	0.255450258640234	0.389214745868004	0.697117296174111	0.835267920452521	protein_coding	GDE1
ENSG00000006015.17	343.126001490082	-2.14531425595195	0.202522429414281	-10.5929711694475	3.21230850423275e-26	4.02609332530505e-24	protein_coding	C19orf60
ENSG00000006025.11	49.0197413885496	-0.574305514800858	0.626982317349258	-0.915983591417529	0.359675501190272	0.563237907762164	protein_coding	OSBPL7
ENSG00000006042.11	76.4936727776394	0.495850340342605	0.403274370692449	1.22956075659159	0.218861633133395	0.408643543168942	protein_coding	TMEM98
ENSG00000006062.14	167.968795162503	0.226138472754213	0.308957348367864	0.731940748290469	0.464204733539112	0.661549331666794	protein_coding	MAP3K14
ENSG00000006118.14	500.65567293973	-0.109175905631602	0.173926219117506	-0.627713901823177	0.530191376745608	0.71682054647889	protein_coding	TMEM132A
ENSG00000006125.17	917.750535085624	0.487518267467765	0.134616230624518	3.62154151253564	0.000292852800546254	0.00222025512871906	protein_coding	AP2B1
ENSG00000006128.11	15.5992034935876	-0.425627312436652	0.854565486712457	-0.498062839015481	0.618439751820486		protein_coding	TAC1
ENSG00000006194.9	348.476340474096	0.399737244406781	0.187893499504835	2.12746713143472	0.0333812894871471	0.108226035440431	protein_coding	ZNF263
ENSG00000006210.6	1943.71912596161	0.628910603337288	0.367912333421514	1.70940342632317	0.0873762467006237	0.21621813306636	protein_coding	CX3CL1
ENSG00000006282.20	209.089527852127	0.501100149559505	0.22313060600143	2.24577057598407	0.0247187069167052	0.0868400632891926	protein_coding	SPATA20
ENSG00000006283.17	502.64318257238	-0.0597377405008171	0.285783752173209	-0.209031269435538	0.834423828296541	0.91894750649044	protein_coding	CACNA1G
ENSG00000006327.13	109.118718704438	-0.271088544918575	0.530836147813511	-0.510682149350936	0.609573642197486	0.7772376661784	protein_coding	TNFRSF12A
ENSG00000006377.10	33.6456521397714	-1.045968519163	0.536788749000116	-1.94856639806877	0.0513472282145733	0.147958293065688	protein_coding	DLX6
ENSG00000006432.15	188.299812604134	1.17646987026894	0.268744940634229	4.3776447195341	1.1996870041687e-05	0.000128187754239593	protein_coding	MAP3K9
ENSG00000006451.7	209.33547305428	-0.654461754825751	0.255449661731228	-2.56199890964955	0.0104071645222145	0.0436623862584582	protein_coding	RALA
ENSG00000006453.13	137.290473823337	-0.643560747712053	0.25487662263125	-2.52498931078172	0.0115701808484665	0.0477214218689198	protein_coding	BAIAP2L1
ENSG00000006459.10	76.5937189104213	0.0915965557233295	0.354300862225986	0.258527611668373	0.795999741993456	0.897778359733193	protein_coding	KDM7A
ENSG00000006468.13	782.366587036225	0.297069382811	0.203940799746005	1.45664517929213	0.145214349624327	0.309328132288109	protein_coding	ETV1
ENSG00000006530.15	242.652951860115	0.106932089399429	0.220084232392172	0.485868924989069	0.627060102050891	0.78932864094571	protein_coding	AGK
ENSG00000006576.16	1084.0027624556	-0.480708016045289	0.229878938559258	-2.09113553011022	0.0365159165178344	0.11573743881286	protein_coding	PHTF2
ENSG00000006607.13	46.4210592326734	1.04701433006942	0.459836226518378	2.27692876221785	0.0227904799978209	0.0813603176109018	protein_coding	FARP2
ENSG00000006611.15	13.3664740665445	-0.0106091244590322	0.927328105862535	-0.0114405294005021	0.990871977345655		protein_coding	USH1C
ENSG00000006625.17	539.416486266402	-0.402289707346601	0.156787914606043	-2.56582089478915	0.0102931962286527	0.0433017677450911	protein_coding	GGCT
ENSG00000006634.7	428.804912581193	-1.07956731771378	0.227740105512342	-4.74034784205049	2.13351623681111e-06	2.74067201168202e-05	protein_coding	DBF4
ENSG00000006638.11	32.1466082790584	0.491738339427198	0.733617261536401	0.670292760556588	0.502671181171394	0.694730923152834	protein_coding	TBXA2R
ENSG00000006652.13	158.003569143155	-0.688714312918526	0.277232813229117	-2.48424529873145	0.0129826343877793	0.0522157876851072	protein_coding	IFRD1
ENSG00000006695.10	198.08035392382	0.496740248563505	0.227110960328687	2.18721389687488	0.0287269128639097	0.096888618016028	protein_coding	COX10
ENSG00000006704.10	392.054500383262	0.130695773143997	0.209290955487248	0.624469284110848	0.532319436336356	0.718713897351648	protein_coding	GTF2IRD1
ENSG00000006712.14	189.54777713118	-0.578076767286097	0.246404986306504	-2.34604330030491	0.0189739030611182	0.0704470081094946	protein_coding	PAF1
ENSG00000006715.15	129.588489222208	0.472789628420447	0.293313272218529	1.61189306179163	0.106985212263259	0.249434937658197	protein_coding	VPS41
ENSG00000006744.18	165.755062450728	-0.290501630902529	0.280006554576478	-1.0374815380373	0.299511495416229	0.502569524090047	protein_coding	ELAC2
ENSG00000006756.15	18.7496855745576	0.344575279850101	0.728649658695693	0.472895685516277	0.636287603220527	0.796475898506746	protein_coding	ARSD
ENSG00000006757.11	372.549453184839	-0.804928517659632	0.296054625501086	-2.71885134811609	0.00655090412782373	0.0303989920701413	protein_coding	PNPLA4
ENSG00000006831.9	300.597343998882	0.681954777600192	0.215021588099207	3.17156423049741	0.00151620334446894	0.00897210588185961	protein_coding	ADIPOR2
ENSG00000006837.11	32.6678771416537	-0.753522241343901	0.572729053040935	-1.31566966498912	0.188284940055001	0.368465337747246	protein_coding	CDKL3
ENSG00000007047.14	293.589441267888	-0.0996889375430064	0.233585280540091	-0.42677748063794	0.669541410242412	0.817880327873185	protein_coding	MARK4
ENSG00000007080.10	547.608476285731	-1.19921473361731	0.181909547232989	-6.5923683053389	4.32865111502934e-11	1.26779356446923e-09	protein_coding	CCDC124
ENSG00000007168.12	346.728270925707	-0.146816599470041	0.192164955887822	-0.764013390431848	0.444859262937799	0.644432402586103	protein_coding	PAFAH1B1
ENSG00000007202.14	308.259045707454	0.688544665783928	0.200466012320979	3.4347202192133	0.000593165893629991	0.0040451587804806	protein_coding	KIAA0100
ENSG00000007255.10	41.9526165565272	-1.26626028225703	0.497035234208054	-2.54762679807723	0.010845843008684	0.0452300263599556	protein_coding	TRAPPC6A
ENSG00000007314.12	163.185844761506	0.6784274372086	0.381072509249506	1.78031062525269	0.0750251392018876	0.193717471524993	protein_coding	SCN4A
ENSG00000007341.18	92.3651549703838	-0.378171072232627	0.301770704048604	-1.25317357569513	0.210142544296767	0.397865713079978	protein_coding	ST7L
ENSG00000007372.21	14.7327373922422	-0.447650475332129	1.03305059155358	-0.433328705285304	0.66477598698411		protein_coding	PAX6
ENSG00000007376.7	121.068473445612	-0.414717155046287	0.334318295580228	-1.2404859695953	0.214795700512413	0.403870494057129	protein_coding	RPUSD1
ENSG00000007392.16	165.083178550747	-0.442849030774221	0.233337719457024	-1.89788874171192	0.0577107397406065	0.161154518520939	protein_coding	LUC7L
ENSG00000007402.11	51.452763738106	0.32482452719369	0.563761269273525	0.576173896465549	0.564497647240058	0.744803941122945	protein_coding	CACNA2D2
ENSG00000007520.3	355.392448111532	-0.890236621636657	0.202180949414623	-4.40316767833058	1.06681647474229e-05	0.000115768726962674	protein_coding	TSR3
ENSG00000007541.16	219.914262594679	-0.586172368393915	0.291723933858105	-2.0093393114568	0.0445011615597414	0.133599516534122	protein_coding	PIGQ
ENSG00000007545.15	24.8025288936034	1.22044705075388	0.648994839118802	1.88051888426569	0.0600373951582655	0.165863354889143	protein_coding	CRAMP1
ENSG00000007866.19	64.3094269540635	0.575326004072939	0.463099156347944	1.24233870044167	0.214111622205535	0.402878125742156	protein_coding	TEAD3
ENSG00000007923.15	74.9327983999213	-0.0850561231009148	0.403127563492403	-0.210990591573671	0.832894612940727	0.917945801729493	protein_coding	DNAJC11
ENSG00000007944.14	241.77410374147	0.29912696660616	0.2685573485797	1.11382901338627	0.265352547556738	0.462102162151452	protein_coding	MYLIP
ENSG00000007968.6	669.158928567209	0.901374173306822	0.205464968823503	4.38699686115892	1.14926447576828e-05	0.000123368575516114	protein_coding	E2F2
ENSG00000008018.8	2092.41782756008	-1.80147732741169	0.298674353165438	-6.03157689409589	1.62367433190096e-09	3.69094073617748e-08	protein_coding	PSMB1
ENSG00000008083.13	541.061694366049	0.12847669630204	0.218486341716137	0.588030790816937	0.556511625703413	0.738829061626671	protein_coding	JARID2
ENSG00000008086.11	311.949394064135	0.412680453083199	0.366441037691013	1.12618514477403	0.260087160037946	0.456917864685933	protein_coding	CDKL5
ENSG00000008128.22	18.140741747014	-0.658758464312841	0.985109116066226	-0.668716240230747	0.503676505842461	0.695581336901879	protein_coding	CDK11A
ENSG00000008130.15	249.322675658282	0.249995620165469	0.21336774358472	1.17166548216415	0.241331386609089	0.435686770114929	protein_coding	NADK
ENSG00000008256.15	127.597506864493	0.898290451710703	0.327289427529659	2.74463632537993	0.00605779880335218	0.0284812764286028	protein_coding	CYTH3
ENSG00000008277.14	456.183389346069	-0.19317748608791	0.26301902517481	-0.734462025929566	0.462667195962411	0.660234488689001	protein_coding	ADAM22
ENSG00000008282.8	1003.42171252455	-0.228185527663126	0.155809971232144	-1.46451171166156	0.143054185454651	0.306162626206191	protein_coding	SYPL1
ENSG00000008283.15	362.719743657886	0.935979539825021	0.213908044959506	4.37561635422459	1.21089827951013e-05	0.000129286391899807	protein_coding	CYB561
ENSG00000008294.20	189.762495970649	0.588118577926322	0.27547241740816	2.13494542742159	0.0327654680578331	0.106727509159582	protein_coding	SPAG9
ENSG00000008300.16	445.329535573697	0.445615276174049	0.190919202881325	2.33405162733181	0.0195930187596347	0.0721869907267049	protein_coding	CELSR3
ENSG00000008311.14	313.671018329255	0.326840479757354	0.254276195663415	1.28537584457962	0.198660978045691	0.382634850695232	protein_coding	AASS
ENSG00000008324.11	284.583290599629	-1.57442237144967	0.30832875249943	-5.1063105814388	3.28509588651078e-07	4.99478185498776e-06	protein_coding	SS18L2
ENSG00000008382.15	106.318617699159	-0.732988954418243	0.364213124276708	-2.01252757125073	0.0441643532982082	0.132836901629567	protein_coding	MPND
ENSG00000008394.12	1092.29672959549	-0.333916063827654	0.177803121892211	-1.87801012869776	0.0603797794917167	0.166568211835963	protein_coding	MGST1
ENSG00000008405.11	207.681092188105	0.221419180224246	0.212473504174045	1.04210254866825	0.297364137081174	0.500354363216412	protein_coding	CRY1
ENSG00000008441.16	991.665221738146	1.07568738113951	0.221406709049665	4.8584226998208	1.18324587101843e-06	1.6395733623116e-05	protein_coding	NFIX
ENSG00000008513.14	116.303825205403	0.844158569965155	0.337270624016246	2.50291163787954	0.0123176292642197	0.050062184727965	protein_coding	ST3GAL1
ENSG00000008710.19	43.7695562131591	0.980586305117187	0.552624978845438	1.77441545832014	0.0759944547605027	0.19578423233854	protein_coding	PKD1
ENSG00000008735.13	45.2514486931186	-0.466999546552617	0.436337991064215	-1.07027019447383	0.284497706390724	0.484624965263591	protein_coding	MAPK8IP2
ENSG00000008838.19	141.365074069215	0.0430233843183294	0.251514160092998	0.171057503491737	0.864178550594625	0.932947616775555	protein_coding	MED24
ENSG00000008853.16	36.0330894788894	0.362827048886081	0.515656150564575	0.703622071585558	0.481668162371244	0.676797038168744	protein_coding	RHOBTB2
ENSG00000008869.11	37.7150742651405	0.0668935369767023	0.560397018586856	0.119368117170549	0.90498371947327	0.954955514662631	protein_coding	HEATR5B
ENSG00000008952.16	501.324753288776	-0.673649610178536	0.195867534851272	-3.43931224074504	0.000583194169585898	0.00398895810448441	protein_coding	SEC62
ENSG00000008988.9	5616.31519661094	-1.56501381423861	0.150297708051259	-10.4127590136295	2.16844344202657e-25	2.600636652196e-23	protein_coding	RPS20
ENSG00000009307.15	779.188229654258	0.199626323812843	0.18059192108854	1.10540007886051	0.268986269619748	0.466542448940274	protein_coding	CSDE1
ENSG00000009335.17	328.316033613269	0.454690001197493	0.204683247917973	2.22143241238633	0.0263216877452078	0.0909782161270387	protein_coding	UBE3C
ENSG00000009413.15	234.130830339661	0.330161488652761	0.279818546883822	1.17991281253362	0.238034893437282	0.431921408308265	protein_coding	REV3L
ENSG00000009694.13	100.958417662435	0.593037188353692	0.336096103094119	1.7644869514825	0.0776500303133486	0.199017542689629	protein_coding	TENM1
ENSG00000009780.15	64.0046001407871	-0.743132945848009	0.375575521823109	-1.97865117045092	0.0478552941694583	0.140604615097255	protein_coding	FAM76A
ENSG00000009830.11	51.7864109962155	0.246632175348075	0.476499593036465	0.517591576052408	0.604743260480203	0.773484254831349	protein_coding	POMT2
ENSG00000009844.15	768.69472229581	-0.517688257413785	0.287051589051069	-1.80346765933312	0.0713148000896951	0.186947710353842	protein_coding	VTA1
ENSG00000009950.15	15.075914011543	-1.19921712204376	0.852213885685225	-1.40717857592701	0.159374442782567		protein_coding	MLXIPL
ENSG00000009954.10	1176.60834408311	-0.0198117094897096	0.150150792148215	-0.131945421041491	0.895027461872822	0.949201253969713	protein_coding	BAZ1B
ENSG00000010017.12	626.579650939169	0.282247510243326	0.248799761294944	1.13443641896718	0.256611529754422	0.45272968649425	protein_coding	RANBP9
ENSG00000010072.15	73.6038684281812	0.219051806942507	0.344312268890769	0.636200991757282	0.524645426837693	0.712640810209527	protein_coding	SPRTN
ENSG00000010165.19	272.222141350792	0.22197195611553	0.214698371310332	1.033878155483	0.301193128368766	0.50466082161463	protein_coding	METTL13
ENSG00000010219.13	132.134520479635	-1.48951594094832	0.266381578349355	-5.59166271999051	2.24905381718992e-08	4.20548880440136e-07	protein_coding	DYRK4
ENSG00000010244.18	591.795873296883	-0.153361763915194	0.176171490909455	-0.870525435889145	0.384013324980776	0.586818253199973	protein_coding	ZNF207
ENSG00000010256.10	622.812774005615	-1.21740843812048	0.165637870212485	-7.3498194377817	1.98474783132367e-13	7.98029243623551e-12	protein_coding	UQCRC1
ENSG00000010270.13	670.261500644514	-0.506974298761174	0.207306813334835	-2.44552646681383	0.0144640832010846	0.0568912427179781	protein_coding	STARD3NL
ENSG00000010292.12	155.096421643567	0.117423971076697	0.250549434499254	0.468665879495516	0.639308479441049	0.798385804615888	protein_coding	NCAPD2
ENSG00000010295.19	95.2049401253083	-0.325384991103523	0.350575396277879	-0.928145541752767	0.353332078719118	0.557382455963303	protein_coding	IFFO1
ENSG00000010318.20	162.428135991237	0.528387131678052	0.325014053248991	1.62573626092795	0.104005772726328	0.244785706338805	protein_coding	PHF7
ENSG00000010322.15	136.799950010421	-0.209157998275258	0.260379776339664	-0.803280505174152	0.421812623175456	0.62315569858946	protein_coding	NISCH
ENSG00000010361.13	93.37071150049	-0.621618319696926	0.325809365521265	-1.90792035306411	0.0564015112548625	0.158452710940559	protein_coding	FUZ
ENSG00000010404.17	3235.75152741019	0.938336177582801	0.196919979505283	4.76506335182523	1.88794321956976e-06	2.46852124724196e-05	protein_coding	IDS
ENSG00000010539.11	396.060382703999	0.140724353679102	0.263791987629561	0.533467126669211	0.593710261102159	0.766347852333758	protein_coding	ZNF200
ENSG00000010626.14	34.3902281774924	0.504911835516666	0.575567255243644	0.87724211361352	0.380355146197886	0.583406923253031	protein_coding	LRRC23
ENSG00000010704.18	73.1435190185744	0.168187104519731	0.417798606670032	0.402555446175918	0.687275291421714	0.828901071023744	protein_coding	HFE
ENSG00000010803.16	1401.24651475667	0.942493883167498	0.186918885064794	5.0422614217969	4.60062173751995e-07	6.87474217103949e-06	protein_coding	SCMH1
ENSG00000010810.17	23.9542180159643	-0.405173585576866	0.844165365897575	-0.479969449049899	0.631249116904801	0.792597371619988	protein_coding	FYN
ENSG00000010818.9	565.92150322592	0.870180444630118	0.389471694087678	2.2342585041218	0.025466068977145	0.0886818402027636	protein_coding	HIVEP2
ENSG00000011007.12	1669.89334277483	0.327958284236955	0.16642179613079	1.97064502283832	0.0487644930082782	0.142398185897473	protein_coding	ELOA
ENSG00000011009.10	312.40193828728	-0.828030897350498	0.224975099085072	-3.68054465013208	0.000232736299401488	0.00180783215928168	protein_coding	LYPLA2
ENSG00000011021.21	47.9487925836393	0.260013395640234	0.493310048543828	0.527079057902331	0.598138688997871	0.769536103816338	protein_coding	CLCN6
